Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,12/12/2017,0:00:00,Mainz,Dortmund,0,2,A,0,0,D,asd,13,15,0,6,14,6,2,6,0,0,0,0
D1,12/12/2017,0:00:00,Wolfsburg,RB Leipzig,1,1,D,1,0,H,asd,13,14,5,5,8,16,6,9,2,4,0,1
D1,13/12/17,0:00:00,Bayern Munich,FC Koln,1,0,H,0,0,D,asd,26,7,8,1,7,12,13,1,0,0,0,0
D1,13/12/17,0:00:00,Hertha,Hannover,3,1,H,2,0,H,asd,15,20,9,6,10,12,5,8,2,3,0,0
D1,13/12/17,0:00:00,Hoffenheim,Stuttgart,1,0,H,0,0,D,asd,11,9,3,3,12,15,0,3,1,1,0,0
D1,13/12/17,0:00:00,Leverkusen,Werder Bremen,1,0,H,1,0,H,asd,15,6,7,2,10,24,5,1,0,3,0,0
D1,13/12/17,0:00:00,Schalke 04,Augsburg,3,2,H,1,0,H,asd,8,15,5,7,11,17,2,3,3,2,0,0
D1,15/12/17,0:00:00,M'gladbach,Hamburg,3,1,H,1,0,H,asd,13,8,5,3,7,16,9,4,0,3,0,0
D1,16/12/17,0:00:00,Augsburg,Freiburg,3,3,D,1,1,D,asd,17,9,8,6,6,14,11,4,1,3,0,0
D1,16/12/17,0:00:00,Dortmund,Hoffenheim,2,1,H,0,1,A,asd,18,12,3,5,7,13,6,4,0,0,0,0
D1,16/12/17,0:00:00,Ein Frankfurt,Schalke 04,2,2,D,1,0,H,asd,6,15,2,5,21,20,4,6,4,2,0,0
D1,16/12/17,0:00:00,FC Koln,Wolfsburg,1,0,H,0,0,D,asd,18,8,7,5,8,13,5,4,2,1,0,0
D1,16/12/17,0:00:00,Stuttgart,Bayern Munich,0,1,A,0,0,D,asd,10,17,4,7,18,14,9,7,2,2,0,0
D1,16/12/17,0:00:00,Werder Bremen,Mainz,2,2,D,2,0,H,asd,14,9,7,3,13,22,8,5,2,3,0,0
D1,17/12/17,0:00:00,Hannover,Leverkusen,4,4,D,3,2,H,asd,18,20,7,10,9,16,6,5,0,1,0,0
D1,17/12/17,0:00:00,RB Leipzig,Hertha,2,3,A,0,2,A,asd,22,7,7,5,13,11,6,1,1,3,0,1
D1,12/1/2018,0:00:00,Leverkusen,Bayern Munich,1,3,A,0,1,A,asd,12,16,1,6,11,11,6,6,2,2,0,0
D1,13/01/18,0:00:00,Augsburg,Hamburg,1,0,H,1,0,H,asd,15,9,5,6,5,12,6,4,1,1,0,0
D1,13/01/18,0:00:00,Ein Frankfurt,Freiburg,1,1,D,1,0,H,asd,15,2,4,1,14,18,9,2,0,0,0,0
D1,13/01/18,0:00:00,Hannover,Mainz,3,2,H,2,2,D,asd,25,11,9,5,13,16,8,8,0,2,0,0
D1,13/01/18,0:00:00,RB Leipzig,Schalke 04,3,1,H,1,0,H,asd,15,10,9,6,16,19,4,4,2,2,0,0
D1,13/01/18,0:00:00,Stuttgart,Hertha,1,0,H,0,0,D,asd,7,10,2,1,8,9,4,4,1,0,0,0
D1,13/01/18,0:00:00,Werder Bremen,Hoffenheim,1,1,D,0,1,A,asd,16,11,3,2,14,18,6,8,1,3,0,0
D1,14/01/18,0:00:00,Dortmund,Wolfsburg,0,0,D,0,0,D,asd,19,10,1,4,10,11,6,7,1,1,0,0
D1,14/01/18,0:00:00,FC Koln,M'gladbach,2,1,H,1,0,H,asd,11,16,3,6,17,14,3,3,2,3,0,0
D1,19/01/18,0:00:00,Hertha,Dortmund,1,1,D,0,0,D,asd,9,11,2,4,15,11,3,5,3,1,0,0
D1,20/01/18,0:00:00,Freiburg,RB Leipzig,2,1,H,0,0,D,asd,9,12,4,3,12,12,6,6,0,0,0,0
D1,20/01/18,0:00:00,Hamburg,FC Koln,0,2,A,0,1,A,asd,13,9,3,2,21,13,9,3,3,3,0,0
D1,20/01/18,0:00:00,Hoffenheim,Leverkusen,1,4,A,0,1,A,asd,13,13,3,6,18,16,4,1,2,1,0,0
D1,20/01/18,0:00:00,Mainz,Stuttgart,3,2,H,1,1,D,asd,21,8,12,5,9,8,7,3,2,4,0,0
D1,20/01/18,0:00:00,M'gladbach,Augsburg,2,0,H,1,0,H,asd,16,16,6,3,9,11,8,5,0,1,0,0
D1,20/01/18,0:00:00,Wolfsburg,Ein Frankfurt,1,3,A,0,2,A,asd,13,18,4,6,12,19,4,3,4,2,1,0
D1,21/01/18,0:00:00,Bayern Munich,Werder Bremen,4,2,H,1,1,D,asd,15,10,7,4,7,20,4,7,0,2,0,0
D1,21/01/18,0:00:00,Schalke 04,Hannover,1,1,D,1,0,H,asd,5,11,2,4,19,13,1,2,2,1,0,0
D1,26/01/18,0:00:00,Ein Frankfurt,M'gladbach,2,0,H,1,0,H,asd,9,14,2,2,14,14,4,4,5,2,0,0
D1,27/01/18,0:00:00,Bayern Munich,Hoffenheim,5,2,H,2,2,D,asd,22,6,11,4,8,19,3,4,0,2,0,0
D1,27/01/18,0:00:00,Dortmund,Freiburg,2,2,D,1,1,D,asd,12,4,4,3,11,12,5,2,1,0,0,0
D1,27/01/18,0:00:00,FC Koln,Augsburg,1,1,D,1,0,H,asd,12,11,5,3,12,16,6,6,3,3,0,0
D1,27/01/18,0:00:00,RB Leipzig,Hamburg,1,1,D,1,1,D,asd,14,8,5,2,14,19,3,3,0,2,0,0
D1,27/01/18,0:00:00,Stuttgart,Schalke 04,0,2,A,0,2,A,asd,11,18,2,7,15,11,4,6,2,1,0,0
D1,27/01/18,0:00:00,Werder Bremen,Hertha,0,0,D,0,0,D,asd,18,5,7,2,13,20,2,2,3,2,0,0
D1,28/01/18,0:00:00,Hannover,Wolfsburg,0,1,A,0,0,D,asd,15,7,3,2,15,15,7,0,2,3,0,0
D1,28/01/18,0:00:00,Leverkusen,Mainz,2,0,H,0,0,D,asd,12,4,3,1,10,14,13,0,1,2,0,0
D1,2/2/2018,0:00:00,FC Koln,Dortmund,2,3,A,0,1,A,asd,16,17,5,7,13,16,5,2,2,1,0,0
D1,3/2/2018,0:00:00,Freiburg,Leverkusen,0,0,D,0,0,D,asd,11,15,5,3,19,11,2,4,7,1,0,0
D1,3/2/2018,0:00:00,Hertha,Hoffenheim,1,1,D,0,1,A,asd,6,17,3,4,13,13,0,5,0,2,0,0
D1,3/2/2018,0:00:00,Mainz,Bayern Munich,0,2,A,0,2,A,asd,16,13,4,6,10,15,3,5,0,3,0,0
D1,3/2/2018,0:00:00,M'gladbach,RB Leipzig,0,1,A,0,0,D,asd,10,16,3,6,13,10,1,7,2,2,0,0
D1,3/2/2018,0:00:00,Schalke 04,Werder Bremen,1,2,A,1,0,H,asd,15,12,6,7,15,16,3,2,3,1,1,0
D1,3/2/2018,0:00:00,Wolfsburg,Stuttgart,1,1,D,1,0,H,asd,15,13,5,2,12,10,3,6,0,2,0,0
D1,4/2/2018,0:00:00,Augsburg,Ein Frankfurt,3,0,H,1,0,H,asd,15,8,7,2,12,11,1,2,1,1,0,0
D1,4/2/2018,0:00:00,Hamburg,Hannover,1,1,D,0,1,A,asd,16,14,3,7,14,18,8,3,2,1,1,0
D1,9/2/2018,0:00:00,RB Leipzig,Augsburg,2,0,H,1,0,H,asd,23,12,9,2,12,17,6,7,0,2,0,0
D1,10/2/2018,0:00:00,Bayern Munich,Schalke 04,2,1,H,2,1,H,asd,13,9,5,3,15,15,4,3,2,2,0,0
D1,10/2/2018,0:00:00,Dortmund,Hamburg,2,0,H,0,0,D,asd,10,8,3,2,13,12,2,4,0,1,0,0
D1,10/2/2018,0:00:00,Ein Frankfurt,FC Koln,4,2,H,1,0,H,asd,13,8,8,4,19,18,4,1,2,1,0,0
D1,10/2/2018,0:00:00,Hannover,Freiburg,2,1,H,1,0,H,asd,13,12,6,4,13,7,3,4,0,2,0,0
D1,10/2/2018,0:00:00,Hoffenheim,Mainz,4,2,H,1,1,D,asd,24,6,9,2,13,19,5,2,4,3,0,0
D1,10/2/2018,0:00:00,Leverkusen,Hertha,0,2,A,0,1,A,asd,15,9,6,4,18,16,9,4,2,2,0,0
D1,11/2/2018,0:00:00,Stuttgart,M'gladbach,1,0,H,1,0,H,asd,7,12,2,4,11,11,1,8,1,0,0,0
D1,11/2/2018,0:00:00,Werder Bremen,Wolfsburg,3,1,H,2,0,H,asd,12,13,5,5,16,11,6,8,1,5,0,0
D1,16/02/18,0:00:00,Hertha,Mainz,0,2,A,0,1,A,asd,9,13,1,7,15,16,6,4,0,3,0,0
D1,17/02/18,0:00:00,FC Koln,Hannover,1,1,D,1,1,D,asd,5,15,1,7,15,18,5,4,2,3,0,0
D1,17/02/18,0:00:00,Freiburg,Werder Bremen,1,0,H,1,0,H,asd,7,9,3,3,13,16,0,5,2,2,0,0
D1,17/02/18,0:00:00,Hamburg,Leverkusen,1,2,A,0,1,A,asd,11,16,3,5,15,9,4,3,2,2,0,0
D1,17/02/18,0:00:00,Schalke 04,Hoffenheim,2,1,H,2,0,H,asd,9,12,6,4,18,18,4,3,2,6,0,0
D1,17/02/18,0:00:00,Wolfsburg,Bayern Munich,1,2,A,1,0,H,asd,3,18,1,5,14,15,4,8,4,3,0,0
D1,18/02/18,0:00:00,Augsburg,Stuttgart,0,1,A,0,1,A,asd,8,16,2,6,16,16,4,7,4,1,0,0
D1,18/02/18,0:00:00,M'gladbach,Dortmund,0,1,A,0,1,A,asd,28,8,11,2,15,16,6,5,3,3,0,0
D1,19/02/18,0:00:00,Ein Frankfurt,RB Leipzig,2,1,H,2,1,H,asd,12,10,3,2,18,13,7,5,6,2,0,0
D1,23/02/18,0:00:00,Mainz,Wolfsburg,1,1,D,1,1,D,asd,13,8,4,2,12,13,2,3,0,0,0,0
D1,24/02/18,0:00:00,Bayern Munich,Hertha,0,0,D,0,0,D,asd,19,5,6,3,11,12,9,2,0,0,0,0
D1,24/02/18,0:00:00,Hannover,M'gladbach,0,1,A,0,0,D,asd,20,15,5,4,14,11,10,6,2,1,0,0
D1,24/02/18,0:00:00,Hoffenheim,Freiburg,1,1,D,0,0,D,asd,12,7,4,3,12,19,4,2,1,1,0,0
D1,24/02/18,0:00:00,Stuttgart,Ein Frankfurt,1,0,H,1,0,H,asd,13,7,5,0,16,15,4,3,2,2,0,0
D1,24/02/18,0:00:00,Werder Bremen,Hamburg,1,0,H,0,0,D,asd,14,6,3,1,16,15,11,2,1,1,0,0
D1,25/02/18,0:00:00,Leverkusen,Schalke 04,0,2,A,0,1,A,asd,9,10,5,6,15,18,7,3,4,4,1,0
D1,25/02/18,0:00:00,RB Leipzig,FC Koln,1,2,A,1,0,H,asd,15,14,3,5,12,10,3,7,1,1,0,0
D1,26/02/18,0:00:00,Dortmund,Augsburg,1,1,D,1,0,H,asd,9,13,2,6,8,15,3,3,0,3,0,0
D1,2/3/2018,0:00:00,M'gladbach,Werder Bremen,2,2,D,2,0,H,asd,10,17,5,6,13,20,5,6,2,3,0,0
D1,3/3/2018,0:00:00,Augsburg,Hoffenheim,0,2,A,0,1,A,asd,8,17,2,6,11,18,8,5,0,2,0,0
D1,3/3/2018,0:00:00,Ein Frankfurt,Hannover,1,0,H,1,0,H,asd,13,7,7,2,21,16,5,1,3,2,0,0
D1,3/3/2018,0:00:00,Hamburg,Mainz,0,0,D,0,0,D,asd,18,5,6,2,15,14,11,1,4,5,0,1
D1,3/3/2018,0:00:00,RB Leipzig,Dortmund,1,1,D,1,1,D,asd,11,4,3,2,15,12,2,3,0,4,0,0
D1,3/3/2018,0:00:00,Schalke 04,Hertha,1,0,H,1,0,H,asd,7,11,4,3,16,16,2,6,0,1,0,0
D1,3/3/2018,0:00:00,Wolfsburg,Leverkusen,1,2,A,0,1,A,asd,7,17,2,4,28,9,3,2,7,1,1,0
D1,4/3/2018,0:00:00,FC Koln,Stuttgart,2,3,A,1,2,A,asd,12,9,4,4,13,13,3,3,1,3,0,0
D1,4/3/2018,0:00:00,Freiburg,Bayern Munich,0,4,A,0,2,A,asd,5,17,1,4,8,8,4,5,1,0,0,0
D1,9/3/2018,0:00:00,Mainz,Schalke 04,0,1,A,0,0,D,asd,16,6,4,2,12,17,5,6,2,2,0,0
D1,10/3/2018,0:00:00,Bayern Munich,Hamburg,6,0,H,3,0,H,asd,18,1,7,0,4,9,11,1,1,2,0,0
D1,10/3/2018,0:00:00,Hannover,Augsburg,1,3,A,1,2,A,asd,17,17,5,8,13,16,3,6,2,2,0,0
D1,10/3/2018,0:00:00,Hertha,Freiburg,0,0,D,0,0,D,asd,12,5,4,0,7,14,5,4,1,0,0,0
D1,10/3/2018,0:00:00,Hoffenheim,Wolfsburg,3,0,H,1,0,H,asd,17,6,6,1,7,7,11,4,1,1,0,0
D1,10/3/2018,0:00:00,Leverkusen,M'gladbach,2,0,H,1,0,H,asd,17,9,7,2,12,15,3,5,0,3,0,0
D1,11/3/2018,0:00:00,Dortmund,Ein Frankfurt,3,2,H,1,0,H,asd,13,10,4,3,17,10,5,8,3,3,0,0
D1,11/3/2018,0:00:00,Stuttgart,RB Leipzig,0,0,D,0,0,D,asd,12,8,2,3,16,12,3,5,0,2,0,0
D1,12/3/2018,0:00:00,Werder Bremen,FC Koln,3,1,H,1,0,H,asd,13,8,6,2,14,12,7,3,0,3,0,0
D1,16/03/18,0:00:00,Freiburg,Stuttgart,1,2,A,0,1,A,asd,7,10,2,5,10,9,1,3,2,1,0,0
D1,17/03/18,0:00:00,Augsburg,Werder Bremen,1,3,A,0,2,A,asd,15,20,6,12,13,15,8,7,2,1,0,0
D1,17/03/18,0:00:00,Ein Frankfurt,Mainz,3,0,H,3,0,H,asd,15,13,6,1,9,9,4,6,0,1,0,0
D1,17/03/18,0:00:00,Hamburg,Hertha,1,2,A,1,0,H,asd,9,16,3,9,12,14,1,6,1,3,0,0
D1,17/03/18,0:00:00,M'gladbach,Hoffenheim,3,3,D,1,1,D,asd,23,13,7,6,11,15,9,3,0,1,0,0
D1,17/03/18,0:00:00,Wolfsburg,Schalke 04,0,1,A,0,0,D,asd,17,10,3,2,12,18,5,2,0,1,0,0
D1,18/03/18,0:00:00,Dortmund,Hannover,1,0,H,1,0,H,asd,25,8,9,4,14,10,12,2,2,1,0,0
D1,18/03/18,0:00:00,FC Koln,Leverkusen,2,0,H,1,0,H,asd,7,10,3,3,15,7,2,2,3,1,0,1
D1,18/03/18,0:00:00,RB Leipzig,Bayern Munich,2,1,H,1,1,D,asd,16,9,6,2,16,14,3,6,3,4,0,0
D1,31/03/18,0:00:00,Bayern Munich,Dortmund,6,0,H,5,0,H,asd,17,9,9,3,4,7,2,1,1,1,0,0
D1,31/03/18,0:00:00,Hannover,RB Leipzig,2,3,A,0,1,A,asd,13,15,3,5,16,16,6,3,3,4,0,0
D1,31/03/18,0:00:00,Hertha,Wolfsburg,0,0,D,0,0,D,asd,9,9,2,1,15,12,4,5,1,3,0,1
D1,31/03/18,0:00:00,Hoffenheim,FC Koln,6,0,H,1,0,H,asd,18,4,11,1,13,10,4,8,1,0,0,0
D1,31/03/18,0:00:00,Leverkusen,Augsburg,0,0,D,0,0,D,asd,18,7,2,2,4,10,5,1,0,2,0,0
D1,31/03/18,0:00:00,Schalke 04,Freiburg,2,0,H,0,0,D,asd,16,6,7,0,19,16,2,2,2,2,0,1
D1,31/03/18,0:00:00,Stuttgart,Hamburg,1,1,D,1,1,D,asd,11,8,4,6,15,12,3,7,1,1,0,0
D1,1/4/2018,0:00:00,Mainz,M'gladbach,0,0,D,0,0,D,asd,14,11,5,2,14,8,7,6,0,1,0,0
D1,1/4/2018,0:00:00,Werder Bremen,Ein Frankfurt,2,1,H,1,0,H,asd,11,11,6,6,16,9,6,3,2,0,0,0
D1,6/4/2018,0:00:00,Hannover,Werder Bremen,2,1,H,2,0,H,asd,10,14,6,4,16,20,4,2,1,2,0,0
D1,7/4/2018,0:00:00,Augsburg,Bayern Munich,1,4,A,1,2,A,asd,7,12,1,7,19,8,1,6,3,1,0,0
D1,7/4/2018,0:00:00,FC Koln,Mainz,1,1,D,1,0,H,asd,15,12,8,4,13,19,8,3,4,5,0,1
D1,7/4/2018,0:00:00,Freiburg,Wolfsburg,0,2,A,0,1,A,asd,13,11,1,2,16,14,9,3,0,1,0,0
D1,7/4/2018,0:00:00,Hamburg,Schalke 04,3,2,H,1,1,D,asd,18,7,7,4,16,15,8,1,2,2,0,0
D1,7/4/2018,0:00:00,M'gladbach,Hertha,2,1,H,0,1,A,asd,10,13,3,6,13,20,4,5,1,2,0,0
D1,8/4/2018,0:00:00,Dortmund,Stuttgart,3,0,H,1,0,H,asd,18,12,12,6,12,15,5,7,1,4,0,0
D1,8/4/2018,0:00:00,Ein Frankfurt,Hoffenheim,1,1,D,0,0,D,asd,15,10,5,3,13,8,8,3,0,2,0,0
D1,9/4/2018,0:00:00,RB Leipzig,Leverkusen,1,4,A,1,1,D,asd,19,13,4,7,8,7,8,9,0,0,0,0
D1,13/04/18,0:00:00,Wolfsburg,Augsburg,0,0,D,0,0,D,asd,17,9,4,2,18,17,7,5,2,4,1,1
D1,14/04/18,0:00:00,Bayern Munich,M'gladbach,5,1,H,2,1,H,asd,20,4,11,1,9,9,6,0,2,1,0,0
D1,14/04/18,0:00:00,Hertha,FC Koln,2,1,H,0,1,A,asd,13,13,6,2,13,11,6,8,1,3,0,0
D1,14/04/18,0:00:00,Hoffenheim,Hamburg,2,0,H,2,0,H,asd,21,13,6,5,8,10,7,8,1,2,0,0
D1,14/04/18,0:00:00,Leverkusen,Ein Frankfurt,4,1,H,1,1,D,asd,11,7,6,1,15,8,2,2,3,4,0,0
D1,14/04/18,0:00:00,Stuttgart,Hannover,1,1,D,0,0,D,asd,12,9,5,3,12,11,10,4,1,2,0,0
D1,15/04/18,0:00:00,Schalke 04,Dortmund,2,0,H,0,0,D,asd,12,12,3,5,8,9,4,6,1,1,0,0
D1,15/04/18,0:00:00,Werder Bremen,RB Leipzig,1,1,D,1,0,H,asd,16,10,6,4,17,13,5,2,2,1,0,0
D1,16/04/18,0:00:00,Mainz,Freiburg,2,0,H,1,0,H,asd,14,11,3,0,16,10,4,4,1,2,0,0
D1,20/04/18,0:00:00,M'gladbach,Wolfsburg,3,0,H,3,0,H,asd,16,7,6,2,18,16,8,5,0,2,0,0
D1,21/04/18,0:00:00,Dortmund,Leverkusen,4,0,H,1,0,H,asd,17,10,9,2,11,14,7,6,0,0,0,0
D1,21/04/18,0:00:00,Ein Frankfurt,Hertha,0,3,A,0,0,D,asd,13,4,3,3,9,16,5,0,1,1,1,0
D1,21/04/18,0:00:00,Hamburg,Freiburg,1,0,H,0,0,D,asd,11,11,5,4,12,15,10,4,3,3,0,1
D1,21/04/18,0:00:00,Hannover,Bayern Munich,0,3,A,0,0,D,asd,6,14,2,8,11,19,2,7,1,0,0,0
D1,21/04/18,0:00:00,RB Leipzig,Hoffenheim,2,5,A,0,3,A,asd,14,12,8,7,7,20,8,4,0,2,1,0
D1,21/04/18,0:00:00,Stuttgart,Werder Bremen,2,0,H,1,0,H,asd,11,9,5,3,8,18,3,5,1,2,0,0
D1,22/04/18,0:00:00,Augsburg,Mainz,2,0,H,1,0,H,asd,15,7,6,3,16,18,4,5,4,1,0,0
D1,22/04/18,0:00:00,FC Koln,Schalke 04,2,2,D,1,2,A,asd,11,21,3,7,9,22,5,7,0,0,0,0
D1,27/04/18,0:00:00,Hoffenheim,Hannover,3,1,H,1,1,D,asd,16,13,6,4,21,11,7,4,3,1,0,0
D1,28/04/18,0:00:00,Bayern Munich,Ein Frankfurt,4,1,H,1,0,H,asd,12,12,6,3,6,9,1,2,0,0,0,0
D1,28/04/18,0:00:00,Freiburg,FC Koln,3,2,H,1,0,H,asd,12,13,6,3,16,13,2,5,2,4,0,0
D1,28/04/18,0:00:00,Hertha,Augsburg,2,2,D,0,1,A,asd,8,12,5,3,9,14,6,3,0,2,0,1
D1,28/04/18,0:00:00,Leverkusen,Stuttgart,0,1,A,0,0,D,asd,24,4,7,1,13,12,6,2,2,0,0,0
D1,28/04/18,0:00:00,Schalke 04,M'gladbach,1,1,D,1,1,D,asd,10,10,4,4,11,11,1,1,2,4,1,0
D1,28/04/18,0:00:00,Wolfsburg,Hamburg,1,3,A,0,2,A,asd,10,14,1,5,14,17,2,6,3,2,0,0
D1,29/04/18,0:00:00,Mainz,RB Leipzig,3,0,H,1,0,H,asd,16,6,9,1,24,9,7,8,2,4,0,1
D1,29/04/18,0:00:00,Werder Bremen,Dortmund,1,1,D,1,1,D,asd,19,17,6,6,8,9,7,5,1,2,0,0
D1,5/5/2018,0:00:00,Augsburg,Schalke 04,1,2,A,1,2,A,asd,12,15,5,7,13,9,4,4,2,3,0,0
D1,5/5/2018,0:00:00,Dortmund,Mainz,1,2,A,1,2,A,asd,12,7,4,5,16,17,4,2,3,3,0,0
D1,5/5/2018,0:00:00,Ein Frankfurt,Hamburg,3,0,H,1,0,H,asd,14,14,10,4,14,5,3,7,2,0,0,0
D1,5/5/2018,0:00:00,FC Koln,Bayern Munich,1,3,A,1,0,H,asd,10,16,3,9,11,8,4,7,1,0,0,0
D1,5/5/2018,0:00:00,Hannover,Hertha,3,1,H,3,0,H,asd,11,16,5,2,11,15,4,6,2,4,0,0
D1,5/5/2018,0:00:00,M'gladbach,Freiburg,3,1,H,1,0,H,asd,18,18,5,6,6,8,7,3,0,3,0,0
D1,5/5/2018,0:00:00,RB Leipzig,Wolfsburg,4,1,H,2,0,H,asd,13,10,7,5,11,10,2,5,0,1,0,0
D1,5/5/2018,0:00:00,Stuttgart,Hoffenheim,2,0,H,1,0,H,asd,5,21,2,7,15,10,1,9,6,1,1,0
D1,5/5/2018,0:00:00,Werder Bremen,Leverkusen,0,0,D,0,0,D,asd,3,9,0,1,14,18,3,1,3,5,0,0
D1,12/5/2018,0:00:00,Bayern Munich,Stuttgart,1,4,A,1,2,A,asd,18,7,8,7,10,8,10,0,1,0,0,0
D1,12/5/2018,0:00:00,Freiburg,Augsburg,2,0,H,0,0,D,asd,12,5,3,2,13,17,5,4,1,2,0,0
D1,12/5/2018,0:00:00,Hamburg,M'gladbach,2,1,H,1,1,D,asd,17,8,8,3,10,7,8,3,3,1,1,0
D1,12/5/2018,0:00:00,Hertha,RB Leipzig,2,6,A,1,3,A,asd,8,17,4,10,12,11,3,6,1,1,0,0
D1,12/5/2018,0:00:00,Hoffenheim,Dortmund,3,1,H,1,0,H,asd,12,10,8,4,4,7,2,3,0,0,0,0
D1,12/5/2018,0:00:00,Leverkusen,Hannover,3,2,H,2,0,H,asd,27,11,8,4,9,11,5,2,2,2,0,0
D1,12/5/2018,0:00:00,Mainz,Werder Bremen,1,2,A,1,1,D,asd,13,14,1,3,10,6,3,7,0,1,0,0
D1,12/5/2018,0:00:00,Schalke 04,Ein Frankfurt,1,0,H,1,0,H,asd,11,6,5,2,10,12,4,3,0,2,0,0
D1,12/5/2018,0:00:00,Wolfsburg,FC Koln,4,1,H,1,1,D,asd,16,6,8,1,12,17,5,10,2,3,0,0
D1,24/08/2018,0:00:00,Bayern Munich,Hoffenheim,3,1,H,1,0,H,asd,16,8,5,5,2,21,7,2,1,4,0,0
D1,25/08/2018,0:00:00,Fortuna Dusseldorf,Augsburg,1,2,A,1,0,H,asd,9,14,5,7,11,10,7,5,1,0,0,0
D1,25/08/2018,0:00:00,Freiburg,Ein Frankfurt,0,2,A,0,1,A,asd,22,10,6,2,7,12,6,4,1,2,0,0
D1,25/08/2018,0:00:00,Hertha,Nurnberg,1,0,H,1,0,H,asd,10,12,3,3,13,10,8,4,2,2,0,0
D1,25/08/2018,0:00:00,M'gladbach,Leverkusen,2,0,H,0,0,D,asd,17,13,7,3,10,10,9,5,1,2,0,0
D1,25/08/2018,0:00:00,Werder Bremen,Hannover,1,1,D,0,0,D,asd,15,13,3,4,5,6,4,3,0,0,0,0
D1,25/08/2018,0:00:00,Wolfsburg,Schalke 04,2,1,H,1,0,H,asd,11,9,7,4,16,11,7,2,5,3,0,1
D1,26/08/2018,0:00:00,Dortmund,RB Leipzig,4,1,H,3,1,H,asd,10,10,5,7,8,11,7,9,2,2,0,0
D1,26/08/2018,0:00:00,Mainz,Stuttgart,1,0,H,0,0,D,asd,8,12,3,3,15,6,6,3,1,2,0,0
D1,31/08/2018,0:00:00,Hannover,Dortmund,0,0,D,0,0,D,asd,7,8,0,3,11,5,4,1,0,0,0,0
D1,1/9/2018,0:00:00,Augsburg,M'gladbach,1,1,D,1,0,H,asd,18,7,7,2,12,12,9,4,1,2,0,0
D1,1/9/2018,0:00:00,Ein Frankfurt,Werder Bremen,1,2,A,0,1,A,asd,5,11,1,6,6,11,8,3,1,2,1,0
D1,1/9/2018,0:00:00,Hoffenheim,Freiburg,3,1,H,0,1,A,asd,20,9,7,4,13,14,6,4,1,2,0,0
D1,1/9/2018,0:00:00,Leverkusen,Wolfsburg,1,3,A,1,1,D,asd,16,12,3,5,13,13,5,3,3,3,0,0
D1,1/9/2018,0:00:00,Nurnberg,Mainz,1,1,D,0,1,A,asd,19,6,4,1,10,11,5,1,2,2,0,0
D1,1/9/2018,0:00:00,Stuttgart,Bayern Munich,0,3,A,0,1,A,asd,4,20,0,6,3,5,0,12,0,0,0,0
D1,2/9/2018,0:00:00,RB Leipzig,Fortuna Dusseldorf,1,1,D,0,0,D,asd,23,14,7,8,11,15,3,3,1,4,0,0
D1,2/9/2018,0:00:00,Schalke 04,Hertha,0,2,A,0,1,A,asd,16,5,4,3,16,15,9,0,1,1,1,0
D1,14/09/2018,0:00:00,Dortmund,Ein Frankfurt,3,1,H,1,0,H,asd,10,5,6,2,11,11,7,1,0,1,0,0
D1,15/09/2018,0:00:00,Bayern Munich,Leverkusen,3,1,H,2,1,H,asd,18,3,5,1,4,12,9,1,0,1,0,1
D1,15/09/2018,0:00:00,Fortuna Dusseldorf,Hoffenheim,2,1,H,1,0,H,asd,8,18,4,5,10,19,0,9,1,2,0,0
D1,15/09/2018,0:00:00,Mainz,Augsburg,2,1,H,0,0,D,asd,22,13,7,4,9,16,5,4,1,2,0,0
D1,15/09/2018,0:00:00,M'gladbach,Schalke 04,2,1,H,1,0,H,asd,15,15,4,6,5,12,6,6,0,4,0,0
D1,15/09/2018,0:00:00,RB Leipzig,Hannover,3,2,H,2,1,H,asd,15,16,6,8,12,12,4,12,4,4,0,0
D1,15/09/2018,0:00:00,Wolfsburg,Hertha,2,2,D,0,0,D,asd,15,9,6,5,10,13,7,2,1,2,0,0
D1,16/09/2018,0:00:00,Freiburg,Stuttgart,3,3,D,1,1,D,asd,12,11,5,6,13,11,5,8,3,4,1,0
D1,16/09/2018,0:00:00,Werder Bremen,Nurnberg,1,1,D,1,0,H,asd,14,11,2,2,17,5,4,7,2,0,0,0
D1,21/09/2018,0:00:00,Stuttgart,Fortuna Dusseldorf,0,0,D,0,0,D,asd,10,19,1,7,8,19,2,9,0,2,0,0
D1,22/09/2018,0:00:00,Augsburg,Werder Bremen,2,3,A,1,2,A,asd,21,12,7,7,10,11,7,4,2,2,0,0
D1,22/09/2018,0:00:00,Hertha,M'gladbach,4,2,H,2,1,H,asd,16,17,7,4,9,13,8,7,2,2,0,0
D1,22/09/2018,0:00:00,Hoffenheim,Dortmund,1,1,D,1,0,H,asd,17,8,5,2,12,10,4,4,2,1,0,1
D1,22/09/2018,0:00:00,Nurnberg,Hannover,2,0,H,0,0,D,asd,14,9,6,3,16,7,9,3,3,1,0,1
D1,22/09/2018,0:00:00,Schalke 04,Bayern Munich,0,2,A,0,1,A,asd,10,14,2,7,12,11,0,8,2,1,0,0
D1,22/09/2018,0:00:00,Wolfsburg,Freiburg,1,3,A,0,2,A,asd,17,12,9,8,12,17,7,7,0,3,0,0
